id,date,stadium,season,tournament,round,home_team,away_team
143527,2017-09-30 22:00:00+00:00,Estadio Universitario BUAP,2017,Apertura,12,Lobos Buap,Leon
569690,2020-08-13 00:00:00+00:00,Estadio Olimpico Benito Juarez,2020,Apertura,4,FC Juarez,Guadalajara Chivas
120320,2019-05-05 02:00:00+00:00,Estadio Victoria,2018,Clausura,17,Necaxa,Club Queretaro
143867,2016-10-02 23:00:00+00:00,Estadio Cuauhtemoc,2016,Apertura,12,Puebla,Pachuca
120262,2019-03-16 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,11,Monarcas,Lobos Buap
143669,2017-02-19 22:00:00+00:00,Estadio Cuauhtemoc,2016,Clausura,7,Puebla,Jaguares de Chiapas
120396,2018-09-02 21:00:00+00:00,Estadio Universitario BUAP,2018,Apertura,8,Lobos Buap,Club America
169106,2019-08-11 23:45:00+00:00,Estadio Nuevo Corona,2019,Apertura,4,Santos Laguna,Puebla
1200843,2024-05-24 02:00:00+00:00,Estadio Ciudad de los Deportes,2023,Clausura,Final,Cruz Azul,Club America
816412,2022-03-12 03:00:00+00:00,Estadio Olimpico Benito Juarez,2021,Clausura,10,FC Juarez,Atlas
293436,2020-01-25 03:00:00+00:00,Estadio Cuauhtemoc,2019,Clausura,3,Puebla,Club Queretaro
143843,2016-09-21 00:00:00+00:00,Estadio Akron,2016,Apertura,10,Guadalajara Chivas,Tigres UANL
652825,2021-01-24 01:00:00+00:00,Estadio Jalisco,2020,Clausura,3,Atlas,Tigres UANL
974356,2023-02-12 01:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,6,Tigres UANL,U.N.A.M. - Pumas
1150301,2024-03-09 01:00:00+00:00,Estadio Cuauhtemoc,2023,Clausura,11,Puebla,Atlas
143534,2017-10-12 02:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,13,Toluca,Lobos Buap
143568,2017-11-06 01:00:00+00:00,Estadio Universitario (UANL),2017,Apertura,16,Tigres UANL,Necaxa
974437,2023-04-16 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,15,U.N.A.M. - Pumas,Toluca
864147,2022-08-01 02:05:00+00:00,Estadio Leon,2022,Apertura,6,Leon,Club America
169180,2019-10-05 02:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon,2019,Apertura,13,Monarcas,Necaxa
652927,2021-04-12 02:06:00+00:00,Estadio Caliente,2020,Clausura,14,Club Tijuana,Mazatlan
143362,2018-03-05 00:00:00+00:00,Estadio Luis de la Fuente (Veracruz),2017,Clausura,10,Veracruz,Tigres UANL
704704,2021-05-23 01:00:00+00:00,Estadio Azteca,2020,Clausura,Semi-finals,Cruz Azul,Pachuca
569753,2020-09-20 00:00:00+00:00,Estadio Universitario de Nuevo Leon,2020,Apertura,11,Tigres UANL,Club Queretaro
143455,2017-08-12 22:00:00+00:00,Estadio La Corregidora,2017,Apertura,4,Club Queretaro,Monarcas
1031276,2023-07-01 03:10:00+00:00,Estadio Caliente,2023,Apertura,1,Club Tijuana,U.N.A.M. - Pumas
813305,2021-11-25 01:00:00+00:00,Estadio Olimpico de Universitario,2021,Apertura,Quarter-finals,U.N.A.M. - Pumas,Club America
569765,2020-09-28 01:45:00+00:00,Estadio Azteca,2020,Apertura,12,Cruz Azul,Club America
120210,2019-02-02 23:00:00+00:00,Estadio Azteca,2018,Clausura,5,Club America,Club Queretaro
143848,2016-09-22 02:30:00+00:00,Estadio BBVA Bancomer,2016,Apertura,10,Monterrey,Santos Laguna
1150346,2024-04-20 01:00:00+00:00,Estadio El Encanto,2023,Clausura,16,Mazatlan,FC Juarez
127807,2019-05-19 00:00:00+00:00,Estadio Universitario (UANL),2018,Clausura,Semi-finals,Tigres UANL,Monterrey
1206099,2024-10-06 01:00:00+00:00,Estadio Nemesio Diez,2024,Apertura,11,Toluca,U.N.A.M. - Pumas
120464,2018-11-11 01:00:00+00:00,Estadio Universitario (UANL),2018,Apertura,16,Tigres UANL,Puebla
143563,2017-11-04 23:00:00+00:00,Estadio Universitario BUAP,2017,Apertura,16,Lobos Buap,Monterrey
569666,2020-07-29 00:00:00+00:00,Estadio BBVA Bancomer,2020,Apertura,1,Monterrey,Toluca
169215,2019-11-02 01:00:00+00:00,Estadio Cuauhtemoc,2019,Apertura,17,Puebla,U.N.A.M. - Pumas
816410,2022-03-14 01:00:00+00:00,Estadio Nuevo Corona,2021,Clausura,10,Santos Laguna,Club Tijuana
143464,2017-08-19 22:00:00+00:00,Estadio Universitario BUAP,2017,Apertura,5,Lobos Buap,Club America
974329,2023-01-22 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,3,U.N.A.M. - Pumas,Leon
721844,2021-10-21 00:00:00+00:00,Estadio Nemesio Diez,2021,Apertura,14,Toluca,Necaxa
973615,2023-01-08 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,1,U.N.A.M. - Pumas,FC Juarez
864181,2022-08-21 17:00:00+00:00,Estadio Olimpico de Universitario,2022,Apertura,10,U.N.A.M. - Pumas,Santos Laguna
816390,2022-02-27 03:00:00+00:00,Estadio Olimpico de Universitario,2021,Clausura,7,U.N.A.M. - Pumas,Club America
169121,2019-08-25 00:00:00+00:00,Estadio Azteca,2019,Apertura,6,Cruz Azul,Puebla
120407,2018-09-22 02:00:00+00:00,Estadio Cuauhtemoc,2018,Apertura,10,Puebla,Club America
1031284,2023-07-08 01:00:00+00:00,Estadio Cuauhtemoc,2023,Apertura,2,Puebla,Santos Laguna
1197967,2024-05-09 01:05:00+00:00,Estadio AKRON,2023,Clausura,Quarter-finals,Guadalajara Chivas,Toluca
120323,2019-05-05 21:00:00+00:00,Estadio Jalisco,2018,Clausura,17,Atlas,Monterrey
864219,2022-09-12 01:05:00+00:00,Estadio Hidalgo,2022,Apertura,14,Pachuca,Club Tijuana
1028348,2023-05-26 02:00:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,Final,Tigres UANL,Guadalajara Chivas
864101,2022-07-04 00:05:00+00:00,Estadio Nuevo Corona,2022,Apertura,1,Santos Laguna,Monterrey
143350,2018-02-25 01:06:00+00:00,Estadio Hidalgo (Pachuca de Soto),2017,Clausura,9,Pachuca,Leon
816368,2022-02-13 01:00:00+00:00,Estadio Azteca,2021,Clausura,5,Cruz Azul,Necaxa
143351,2018-02-25 03:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Clausura,9,Club America,Club Tijuana
143610,2017-01-08 01:05:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Clausura,1,Monarcas,Club Tijuana
974441,2023-04-22 01:05:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,16,Necaxa,Atlas
721854,2021-10-25 00:06:00+00:00,Estadio Nuevo Corona,2021,Apertura,15,Santos Laguna,Toluca
1150336,2024-04-08 00:00:00+00:00,Estadio Alfonso Lastras Ramirez,2023,Clausura,14,Atletico San Luis,FC Juarez
1031319,2023-08-26 03:10:00+00:00,Estadio Caliente,2023,Apertura,6,Club Tijuana,Mazatlan
143364,2018-03-10 03:00:00+00:00,Estadio Jalisco (Guadalajara),2017,Clausura,11,Atlas,Puebla
120233,2019-02-17 18:00:00+00:00,Estadio Olimpico Universitario,2018,Clausura,7,U.N.A.M. - Pumas,Club America
143889,2016-10-30 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,15,Monarcas,Necaxa
143536,2017-10-14 02:00:00+00:00,Estadio Caliente,2017,Apertura,13,Club Tijuana,Veracruz
973617,2023-01-10 03:10:00+00:00,Estadio Hidalgo,2022,Clausura,1,Pachuca,Puebla
1031356,2023-09-30 03:10:00+00:00,Estadio Caliente,2023,Apertura,10,Club Tijuana,FC Juarez
1031421,2023-11-13 02:05:00+00:00,Estadio Leon,2023,Apertura,17,Leon,FC Juarez
973625,2023-01-15 01:05:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,2,FC Juarez,Club Tijuana
652891,2021-03-08 03:00:00+00:00,Estadio Olimpico de Universitario,2020,Clausura,10,U.N.A.M. - Pumas,Cruz Azul
652803,2021-01-09 01:30:00+00:00,Estadio Cuauhtemoc,2020,Clausura,1,Puebla,Guadalajara Chivas
973624,2023-01-15 03:10:00+00:00,Estadio Nuevo Corona,2022,Clausura,2,Santos Laguna,U.N.A.M. - Pumas
143864,2016-10-02 02:00:00+00:00,Estadio Victoria,2016,Apertura,12,Necaxa,Toluca
120473,2018-11-25 01:00:00+00:00,Estadio Azteca,2018,Apertura,17,Club America,Veracruz
120461,2018-11-10 03:00:00+00:00,Estadio Jalisco,2018,Apertura,16,Atlas,Pachuca
293423,2020-01-12 03:05:00+00:00,Estadio Universitario de Nuevo Leon,2019,Clausura,1,Tigres UANL,Atletico San Luis
721853,2021-10-24 22:06:00+00:00,Estadio BBVA,2021,Apertura,15,Monterrey,Necaxa
143430,2017-07-23 00:00:00+00:00,Estadio Universitario (UANL),2017,Apertura,1,Tigres UANL,Puebla
143287,2018-01-14 01:06:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Clausura,2,Leon,Toluca
120273,2019-03-30 22:00:00+00:00,Estadio La Corregidora,2018,Clausura,12,Club Queretaro,Club Tijuana
569796,2020-10-31 03:06:00+00:00,Estadio Caliente,2020,Apertura,16,Club Tijuana,Pachuca
652904,2021-03-20 03:00:00+00:00,Estadio de Mazatlan,2020,Clausura,12,Mazatlan,Club America
1031416,2023-11-11 23:00:00+00:00,Estadio Corregidora,2023,Apertura,17,Club Queretaro,Monterrey
120266,2019-03-17 03:00:00+00:00,Estadio Universitario (UANL),2018,Clausura,11,Tigres UANL,Club Queretaro
120459,2018-11-05 00:00:00+00:00,Estadio Jalisco,2018,Apertura,15,Atlas,Leon
721730,2021-07-27 01:00:00+00:00,Estadio Azteca,2021,Apertura,1,Cruz Azul,Mazatlan
143823,2016-09-10 02:00:00+00:00,Estadio Luis Pirata Fuente,2016,Apertura,8,Veracruz,Pachuca
1316503,2024-11-30 23:00:00+00:00,Estadio Nemesio Diez,2024,Apertura,Quarter-finals,Toluca,Club America
143326,2018-02-12 00:00:00+00:00,Estadio Luis de la Fuente (Veracruz),2017,Clausura,6,Veracruz,Pachuca
721797,2021-09-19 00:00:00+00:00,Estadio Nemesio Diez,2021,Apertura,9,Toluca,Club America
293431,2020-01-19 01:00:00+00:00,Estadio Hidalgo,2019,Clausura,2,Pachuca,Guadalajara Chivas
169081,2019-07-27 02:00:00+00:00,Estadio Luis de la Fuente,2019,Apertura,2,Veracruz,Pachuca
569696,2020-08-16 00:00:00+00:00,Estadio AKRON,2020,Apertura,5,Guadalajara Chivas,Atletico San Luis
864209,2022-09-08 02:05:00+00:00,Estadio Caliente,2022,Apertura,13,Club Tijuana,Guadalajara Chivas
169183,2019-10-06 00:00:00+00:00,Estadio Universitario de Nuevo Leon,2019,Apertura,13,Tigres UANL,Santos Laguna
652883,2021-03-05 03:00:00+00:00,Estadio Olimpico de Universitario,2020,Clausura,9,U.N.A.M. - Pumas,Santos Laguna
974415,2023-04-01 23:00:00+00:00,Estadio Hidalgo,2022,Clausura,13,Pachuca,Cruz Azul
125285,2019-05-09 02:06:00+00:00,Estadio Caliente,2018,Clausura,Quarter-finals,Club Tijuana,Leon
143723,2017-04-09 23:00:00+00:00,Estadio TSM Corona,2016,Clausura,13,Santos Laguna,Pachuca
120366,2018-08-19 02:00:00+00:00,Estadio La Corregidora,2018,Apertura,5,Club Queretaro,Club America
143908,2016-11-20 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,17,Monarcas,Monterrey
143785,2016-07-31 22:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,3,Jaguares de Chiapas,Toluca
816359,2022-02-06 03:06:00+00:00,Estadio Caliente,2021,Clausura,4,Club Tijuana,U.N.A.M. - Pumas
143815,2016-08-27 22:00:00+00:00,Estadio La Corregidora,2016,Apertura,7,Club Queretaro,Necaxa
569726,2020-09-06 00:00:00+00:00,Estadio Olimpico de Universitario,2020,Apertura,8,U.N.A.M. - Pumas,Puebla
143487,2017-08-27 17:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,7,Toluca,Puebla
169167,2019-09-26 02:06:00+00:00,Estadio Caliente,2019,Apertura,11,Club Tijuana,Monarcas
721761,2021-08-17 22:00:00+00:00,Estadio Nemesio Diez,2021,Apertura,5,Toluca,Mazatlan
1031300,2023-07-16 18:00:00+00:00,Estadio Nemesio Diez,2023,Apertura,3,Toluca,FC Juarez
1206029,2024-07-18 01:00:00+00:00,Estadio Victoria,2024,Apertura,3,Necaxa,Monterrey
120434,2018-10-20 22:00:00+00:00,Estadio La Corregidora,2018,Apertura,13,Club Queretaro,Cruz Azul
1150255,2024-02-05 01:00:00+00:00,Estadio Alfonso Lastras Ramirez,2023,Clausura,5,Atletico San Luis,Guadalajara Chivas
143327,2018-02-14 01:00:00+00:00,Estadio Jalisco (Guadalajara),2017,Clausura,7,Atlas,Necaxa
169199,2019-10-26 02:00:00+00:00,Estadio Jalisco,2019,Apertura,15,Atlas,Necaxa
974438,2023-04-16 23:00:00+00:00,Estadio La Corregidora,2022,Clausura,15,Club Queretaro,Tigres UANL
143860,2016-10-01 22:00:00+00:00,Estadio La Corregidora,2016,Apertura,12,Club Queretaro,Santos Laguna
974340,2023-01-30 01:00:00+00:00,Estadio Hidalgo,2022,Clausura,4,Pachuca,Necaxa
143734,2017-04-22 22:00:00+00:00,Estadio La Corregidora,2016,Clausura,15,Club Queretaro,Jaguares de Chiapas
816413,2022-03-12 23:00:00+00:00,Estadio Leon,2021,Clausura,10,Leon,Tigres UANL
293459,2020-02-09 03:00:00+00:00,Estadio Leon,2019,Clausura,5,Leon,Monterrey
864212,2022-09-10 02:05:00+00:00,Estadio Olimpico Benito Juarez,2022,Apertura,14,FC Juarez,Monterrey
974417,2023-04-02 01:15:00+00:00,Estadio BBVA,2022,Clausura,13,Monterrey,Club Tijuana
143532,2017-10-01 21:05:00+00:00,Estadio La Corregidora,2017,Apertura,12,U.N.A.M. - Pumas,Cruz Azul
1150284,2024-02-21 01:00:00+00:00,Estadio Cuauhtemoc,2023,Clausura,9,Puebla,Pachuca
1206153,2024-11-10 23:00:00+00:00,Estadio Victoria,2024,Apertura,17,Necaxa,Atlas
169133,2019-08-30 02:00:00+00:00,Estadio BBVA Bancomer,2019,Apertura,7,Monterrey,U.N.A.M. - Pumas
143802,2016-08-14 17:00:00+00:00,Estadio Alberto Chivo Cordoba,2016,Apertura,5,Toluca,Tigres UANL
120217,2019-02-09 01:00:00+00:00,Estadio Luis Pirata Fuente,2018,Clausura,6,Veracruz,Tigres UANL
974411,2023-03-20 01:05:00+00:00,Estadio La Corregidora,2022,Clausura,12,Club Queretaro,FC Juarez
143562,2017-11-04 03:00:00+00:00,Estadio Caliente,2017,Apertura,16,Club Tijuana,Leon
974392,2023-03-05 03:05:00+00:00,Estadio AKRON,2022,Clausura,10,Guadalajara Chivas,Santos Laguna
1031294,2023-07-14 03:00:00+00:00,Estadio AKRON,2023,Apertura,3,Guadalajara Chivas,Necaxa
1206140,2024-08-17 01:00:00+00:00,Estadio Cuauhtemoc,2024,Apertura,16,Puebla,Monterrey
1206135,2024-11-03 01:05:00+00:00,Estadio BBVA,2024,Apertura,15,Monterrey,Atlas
1206063,2024-09-15 00:50:00+00:00,Estadio Ciudad de los Deportes,2024,Apertura,7,Club America,Guadalajara Chivas
1150304,2024-03-09 23:05:00+00:00,Estadio AKRON,2023,Clausura,11,Guadalajara Chivas,Leon
816431,2022-04-14 01:05:00+00:00,Estadio AKRON,2021,Clausura,12,Guadalajara Chivas,Monterrey
569761,2020-09-27 00:00:00+00:00,Estadio Olimpico de Universitario,2020,Apertura,12,U.N.A.M. - Pumas,Necaxa
169122,2019-08-25 02:05:00+00:00,Estadio Universitario de Nuevo Leon,2019,Apertura,6,Tigres UANL,Club America
1150328,2024-04-06 01:00:00+00:00,Estadio El Encanto,2023,Clausura,14,Mazatlan,U.N.A.M. - Pumas
143347,2018-02-24 23:00:00+00:00,Estadio Universitario BUAP (Puebla),2017,Clausura,9,Lobos Buap,Veracruz
169165,2019-09-26 00:00:00+00:00,Estadio Olimpico Benito Juarez,2019,Apertura,11,FC Juarez,Club America
293461,2020-02-10 00:00:00+00:00,Estadio La Corregidora,2019,Clausura,5,Club Queretaro,Club America
974420,2023-04-02 23:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,13,Atletico San Luis,Mazatlan
143328,2018-02-14 02:30:00+00:00,Estadio Universitario BUAP (Puebla),2017,Clausura,7,Lobos Buap,Tigres UANL
293437,2020-01-25 03:10:00+00:00,Estadio Caliente,2019,Clausura,3,Club Tijuana,Club America
974434,2023-04-15 23:00:00+00:00,Estadio Jalisco,2022,Clausura,15,Atlas,Pachuca
143605,2016-11-25 03:30:00+00:00,Estadio Azteca,2016,Apertura,Quarter-finals,Club America,Guadalajara Chivas
143678,2017-02-27 00:00:00+00:00,Estadio TSM Corona,2016,Clausura,8,Santos Laguna,Necaxa
120160,2018-12-06 02:06:00+00:00,Estadio BBVA Bancomer,2018,Apertura,Semi-finals,Monterrey,Cruz Azul
1031353,2023-09-29 02:00:00+00:00,Estadio Jalisco,2023,Apertura,10,Atlas,Puebla
120348,2018-08-05 02:06:00+00:00,Estadio BBVA Bancomer,2018,Apertura,3,Monterrey,Club Queretaro
293421,2020-01-12 01:00:00+00:00,Estadio AKRON,2019,Clausura,1,Guadalajara Chivas,FC Juarez
169220,2019-11-03 03:05:00+00:00,Estadio Victoria de Aguascalientes,2019,Apertura,17,Necaxa,Pachuca
965504,2022-10-16 23:06:00+00:00,Estadio BBVA,2022,Apertura,Quarter-finals,Monterrey,Cruz Azul
864159,2022-08-13 02:05:00+00:00,Estadio Caliente,2022,Apertura,8,Club Tijuana,Puebla
293445,2020-02-01 01:00:00+00:00,Estadio Alfonso Lastras Ramirez,2019,Clausura,4,Atletico San Luis,Guadalajara Chivas
816332,2022-01-09 01:06:00+00:00,Estadio BBVA,2021,Clausura,1,Monterrey,Club Queretaro
816367,2022-02-12 23:00:00+00:00,Estadio Alfonso Lastras Ramirez,2021,Clausura,5,Atletico San Luis,Toluca
169094,2019-08-04 02:06:00+00:00,Estadio BBVA Bancomer,2019,Apertura,3,Monterrey,Leon
143302,2018-01-27 23:00:00+00:00,Estadio Universitario BUAP (Puebla),2017,Clausura,4,Lobos Buap,U.N.A.M. - Pumas
721783,2021-08-29 23:00:00+00:00,Estadio Nuevo Corona,2021,Apertura,7,Santos Laguna,FC Juarez
143260,2017-12-11 00:00:00+00:00,Estadio BBVA Bancomer (Guadalupe),2017,Apertura,Finals,Monterrey,Tigres UANL
647100,2020-11-23 01:00:00+00:00,Estadio Universitario de Nuevo Leon,2020,Apertura,Reclasificacion,Tigres UANL,Toluca
143301,2018-01-27 03:00:00+00:00,Estadio Caliente (Tijuana),2017,Clausura,4,Club Tijuana,Puebla
974369,2023-02-18 01:06:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,8,FC Juarez,Leon
169205,2019-10-28 01:00:00+00:00,Estadio Olimpico Benito Juarez,2019,Apertura,15,FC Juarez,Guadalajara Chivas
143746,2017-04-30 00:06:00+00:00,Estadio Miguel Hidalgo,2016,Clausura,16,Pachuca,Cruz Azul
143571,2017-11-18 03:00:00+00:00,Estadio Jalisco,2017,Apertura,17,Atlas,Pachuca
652818,2021-01-18 01:06:00+00:00,Estadio Nuevo Corona,2020,Clausura,2,Santos Laguna,Tigres UANL
1206101,2024-10-07 02:05:00+00:00,Estadio Corona,2024,Apertura,11,Santos Laguna,FC Juarez
1206124,2024-10-27 03:00:00+00:00,Estadio Universitario (UANL),2024,Apertura,14,Tigres UANL,Pachuca
120245,2019-03-02 03:00:00+00:00,Estadio Caliente,2018,Clausura,9,Club Tijuana,Atlas
569731,2020-09-09 00:00:00+00:00,Estadio Alfonso Lastras Ramirez,2020,Apertura,9,Atletico San Luis,Necaxa
816480,2022-05-01 21:00:00+00:00,Estadio Alfonso Lastras Ramirez,2021,Clausura,17,Atletico San Luis,Santos Laguna
647098,2020-11-22 01:00:00+00:00,Estadio Nuevo Corona,2020,Apertura,Reclasificacion,Santos Laguna,Pachuca
812184,2021-11-21 03:00:00+00:00,Estadio Cuauhtemoc,2021,Apertura,Reclasificacion,Puebla,Guadalajara Chivas
169234,2019-11-23 03:10:00+00:00,Estadio Caliente,2019,Apertura,19,Club Tijuana,Leon
1031307,2023-08-21 01:10:00+00:00,Estadio Azteca,2023,Apertura,4,Club America,Atlas
143789,2016-08-07 00:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,4,Tigres UANL,Jaguares de Chiapas
169140,2019-09-01 17:00:00+00:00,Estadio Olimpico de Universitario,2019,Apertura,8,U.N.A.M. - Pumas,Toluca
143321,2018-02-10 23:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,6,Cruz Azul,Necaxa
143336,2018-02-17 01:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon (Morelia),2017,Clausura,8,Monarcas,Lobos Buap
1320866,2024-12-13 02:00:00+00:00,Estadio Cuauhtemoc,2024,Apertura,Final,Club America,Monterrey
721791,2021-09-13 00:00:00+00:00,Estadio La Corregidora,2021,Apertura,8,Club Queretaro,Necaxa
864191,2022-08-29 00:00:00+00:00,Estadio Leon,2022,Apertura,11,Leon,Atlas
