id,referee,date,stadium,season,tournament,round,home_team,away_team,home_goals,away_goals,result
120159,"Cesar Arturo Ramos Palazuelos, Mexico",2018-12-17 00:30:00,Estadio Azteca,2018,Apertura,Finals,Cruz Azul,Club America,0,2,away
120172,"Luis Santander, Mexico",2019-01-05 01:00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,1,Monarcas,Toluca,1,3,away
120173,"Edgar Ulises Rangel Araujo, Mexico",2019-01-05 03:00:00,Estadio Cuauhtemoc,2018,Clausura,1,Puebla,Cruz Azul,1,1,draw
120174,"Oscar Macias, Mexico",2019-01-05 23:00:00,Estadio La Corregidora,2018,Clausura,1,Club Queretaro,Atlas,1,2,away
120175,"Jorge Isaac Rojas Castillo, Mexico",2019-01-05 23:06:00,Estadio BBVA Bancomer,2018,Clausura,1,Monterrey,Pachuca,5,0,home
120176,"Fernando Hernandez, Mexico",2019-01-06 01:06:00,Estadio Leon,2018,Clausura,1,Leon,Tigres UANL,2,2,draw
120177,"Adonai Escobedo Gonzalez, Mexico",2019-01-06 03:00:00,Estadio Akron,2018,Clausura,1,Guadalajara Chivas,Club Tijuana,2,0,home
120178,"Francisco Chacon Gutierrez, Mexico",2019-01-06 18:00:00,Estadio Olimpico Universitario,2018,Clausura,1,U.N.A.M. - Pumas,Veracruz,0,0,draw
120179,"Mario Humberto Vargas Mata, Mexico",2019-01-06 22:00:00,Estadio Universitario BUAP,2018,Clausura,1,Lobos Buap,Santos Laguna,2,0,home
120181,"Fernando Guerrero Ramirez, Mexico",2019-01-12 01:00:00,Estadio Luis Pirata Fuente,2018,Clausura,2,Veracruz,Lobos Buap,0,1,away
120182,"Jorge Antonio Perez Duran, Mexico",2019-01-12 03:00:00,Estadio Jalisco,2018,Clausura,2,Atlas,Club America,1,2,away
120183,"Francisco Chacon Gutierrez, Mexico",2019-01-12 23:00:00,Estadio BBVA Bancomer,2018,Clausura,2,Monterrey,Leon,2,2,draw
120184,"Jorge Isaac Rojas Castillo, Mexico",2019-01-13 01:00:00,Estadio Azul,2018,Clausura,2,Cruz Azul,Guadalajara Chivas,0,1,away
120185,"Fernando Hernandez, Mexico",2019-01-13 01:06:00,Estadio Miguel Hidalgo,2018,Clausura,2,Pachuca,Club Queretaro,3,0,home
120187,"Oscar Macias, Mexico",2019-01-13 03:00:00,Estadio Caliente,2018,Clausura,2,Club Tijuana,Tigres UANL,0,3,away
120186,"Luis Santander, Mexico",2019-01-13 03:00:00,Estadio Victoria,2018,Clausura,2,Necaxa,U.N.A.M. - Pumas,2,1,home
120188,"Diego Montano, Mexico",2019-01-13 18:00:00,Estadio Nemesio Diez,2018,Clausura,2,Toluca,Puebla,2,0,home
120189,"Adonai Escobedo Gonzalez, Mexico",2019-01-14 00:00:00,Estadio TSM Corona,2018,Clausura,2,Santos Laguna,Monarcas,1,0,home
120190,"Jorge Isaac Rojas Castillo, Mexico",2019-01-19 03:00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,3,Monarcas,Veracruz,2,0,home
120191,"Fernando Hernandez, Mexico",2019-01-19 03:00:00,Estadio Cuauhtemoc,2018,Clausura,3,Puebla,Santos Laguna,1,1,draw
120192,"Diego Montano, Mexico",2019-01-19 23:00:00,Estadio La Corregidora,2018,Clausura,3,Club Queretaro,Monterrey,1,2,away
120193,"Oscar Macias, Mexico",2019-01-20 01:00:00,Estadio Azteca,2018,Clausura,3,Club America,Pachuca,3,0,home
120194,"Fernando Guerrero Ramirez, Mexico",2019-01-20 03:00:00,Estadio Universitario (UANL),2018,Clausura,3,Tigres UANL,Cruz Azul,0,1,away
120195,"Adonai Escobedo Gonzalez, Mexico",2019-01-20 18:00:00,Estadio Olimpico Universitario,2018,Clausura,3,U.N.A.M. - Pumas,Atlas,2,2,draw
120196,"Oscar Mejia Garcia, Mexico",2019-01-20 22:00:00,Estadio Universitario BUAP,2018,Clausura,3,Lobos Buap,Necaxa,2,3,away
120197,"Jorge Antonio Perez Duran, Mexico",2019-01-21 00:30:00,Estadio Akron,2018,Clausura,3,Guadalajara Chivas,Toluca,1,0,home
120198,"Luis Santander, Mexico",2019-01-21 02:15:00,Estadio Leon,2018,Clausura,3,Leon,Club Tijuana,0,1,away
120199,"Oscar Macias, Mexico",2019-01-26 01:00:00,Estadio Luis Pirata Fuente,2018,Clausura,4,Veracruz,Puebla,0,1,away
120200,"Diego Montano, Mexico",2019-01-26 03:00:00,Estadio Jalisco,2018,Clausura,4,Atlas,Lobos Buap,3,1,home
120202,"Fernando Guerrero Ramirez, Mexico",2019-01-26 23:00:00,Estadio BBVA Bancomer,2018,Clausura,4,Monterrey,Club America,3,2,home
120201,"Oscar Mejia Garcia, Mexico",2019-01-26 23:00:00,Estadio Azteca,2018,Clausura,4,Cruz Azul,Club Tijuana,1,0,home
120203,"Roberto Rios Jacome, Mexico",2019-01-27 01:00:00,Estadio Miguel Hidalgo,2018,Clausura,4,Pachuca,U.N.A.M. - Pumas,1,0,home
120204,"Alejandro Funk Villafane, Mexico",2019-01-27 03:00:00,Estadio Victoria,2018,Clausura,4,Necaxa,Monarcas,0,0,draw
120205,"Jorge Isaac Rojas Castillo, Mexico",2019-01-27 18:00:00,Estadio Nemesio Diez,2018,Clausura,4,Toluca,Tigres UANL,0,1,away
120206,"Eduardo Galvan Basulto, Mexico",2019-01-27 22:00:00,Estadio La Corregidora,2018,Clausura,4,Club Queretaro,Leon,0,4,away
120207,"Luis Santander, Mexico",2019-01-28 00:06:00,Estadio TSM Corona,2018,Clausura,4,Santos Laguna,Guadalajara Chivas,1,0,home
120208,"Francisco Chacon Gutierrez, Mexico",2019-02-02 01:00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,5,Monarcas,Atlas,1,2,away
120209,"Roberto Rios Jacome, Mexico",2019-02-02 03:00:00,Estadio Cuauhtemoc,2018,Clausura,5,Puebla,Necaxa,1,4,away
120210,"Jorge Isaac Rojas Castillo, Mexico",2019-02-02 23:00:00,Estadio Azteca,2018,Clausura,5,Club America,Club Queretaro,2,0,home
120212,"Erick Yair Miranda Galindo, Mexico",2019-02-03 01:00:00,Estadio Universitario (UANL),2018,Clausura,5,Tigres UANL,Santos Laguna,2,1,home
120211,"Diego Montano, Mexico",2019-02-03 01:00:00,Estadio Leon,2018,Clausura,5,Leon,Cruz Azul,2,0,home
120213,"Adonai Escobedo Gonzalez, Mexico",2019-02-03 03:06:00,Estadio Caliente,2018,Clausura,5,Club Tijuana,Toluca,2,0,home
120214,"Oscar Macias, Mexico",2019-02-03 18:00:00,Estadio Olimpico Universitario,2018,Clausura,5,U.N.A.M. - Pumas,Monterrey,1,1,draw
120215,"Alejandro Funk Villafane, Mexico",2019-02-03 22:00:00,Estadio Universitario BUAP,2018,Clausura,5,Lobos Buap,Pachuca,1,1,draw
120216,"Eduardo Galvan Basulto, Mexico",2019-02-05 00:36:00,Estadio Akron,2018,Clausura,5,Guadalajara Chivas,Veracruz,0,0,draw
120217,"Fernando Hernandez, Mexico",2019-02-09 01:00:00,Estadio Luis Pirata Fuente,2018,Clausura,6,Veracruz,Tigres UANL,0,2,away
120218,"Erick Yair Miranda Galindo, Mexico",2019-02-09 03:00:00,Estadio Jalisco,2018,Clausura,6,Atlas,Puebla,1,2,away
120220,"Eduardo Galvan Basulto, Mexico",2019-02-09 23:00:00,Estadio BBVA Bancomer,2018,Clausura,6,Monterrey,Lobos Buap,4,0,home
120219,"Luis Santander, Mexico",2019-02-09 23:00:00,Estadio La Corregidora,2018,Clausura,6,Club Queretaro,U.N.A.M. - Pumas,0,2,away
120221,"Oscar Mejia Garcia, Mexico",2019-02-10 01:00:00,Estadio Azteca,2018,Clausura,6,Club America,Leon,0,3,away
120222,"Jorge Antonio Perez Duran, Mexico",2019-02-10 01:00:00,Estadio Miguel Hidalgo,2018,Clausura,6,Pachuca,Monarcas,2,0,home
120223,"Cesar Arturo Ramos Palazuelos, Mexico",2019-02-10 03:00:00,Estadio Victoria,2018,Clausura,6,Necaxa,Guadalajara Chivas,3,3,draw
120224,"Francisco Chacon Gutierrez, Mexico",2019-02-10 18:00:00,Estadio Nemesio Diez,2018,Clausura,6,Toluca,Cruz Azul,1,1,draw
120225,"Alejandro Funk Villafane, Mexico",2019-02-11 00:00:00,Estadio TSM Corona,2018,Clausura,6,Santos Laguna,Club Tijuana,1,1,draw
120226,"Roberto Rios Jacome, Mexico",2019-02-16 01:00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,7,Monarcas,Monterrey,2,3,away
120227,"Oscar Mejia Garcia, Mexico",2019-02-16 03:00:00,Estadio Cuauhtemoc,2018,Clausura,7,Puebla,Pachuca,1,1,draw
120228,"Diego Montano, Mexico",2019-02-16 03:06:00,Estadio Caliente,2018,Clausura,7,Club Tijuana,Veracruz,3,0,home
120229,"Eduardo Galvan Basulto, Mexico",2019-02-16 23:00:00,Estadio Azteca,2018,Clausura,7,Cruz Azul,Santos Laguna,1,2,away
120230,"Francisco Chacon Gutierrez, Mexico",2019-02-17 01:00:00,Estadio Universitario (UANL),2018,Clausura,7,Tigres UANL,Necaxa,3,2,home
120231,"Jose Penaloza, Mexico",2019-02-17 01:00:00,Estadio Leon,2018,Clausura,7,Leon,Toluca,3,0,home
120232,"Jorge Isaac Rojas Castillo, Mexico",2019-02-17 03:00:00,Estadio Akron,2018,Clausura,7,Guadalajara Chivas,Atlas,3,0,home
120233,"Cesar Arturo Ramos Palazuelos, Mexico",2019-02-17 18:00:00,Estadio Olimpico Universitario,2018,Clausura,7,U.N.A.M. - Pumas,Club America,1,0,home
120234,"Jorge Antonio Perez Duran, Mexico",2019-02-17 22:00:00,Estadio Universitario BUAP,2018,Clausura,7,Lobos Buap,Club Queretaro,3,1,home
120236,"Eduardo Galvan Basulto, Mexico",2019-02-23 03:00:00,Estadio Jalisco,2018,Clausura,8,Atlas,Tigres UANL,0,1,away
120235,"Marco Antonio Ortiz Nava, Mexico",2019-02-23 03:00:00,Estadio Luis Pirata Fuente,2018,Clausura,8,Veracruz,Cruz Azul,1,1,draw
120237,"Fernando Guerrero Ramirez, Mexico",2019-02-23 23:00:00,Estadio La Corregidora,2018,Clausura,8,Club Queretaro,Monarcas,3,0,home
120238,"Jorge Antonio Perez Duran, Mexico",2019-02-24 01:00:00,Estadio BBVA Bancomer,2018,Clausura,8,Monterrey,Puebla,0,0,draw
120239,"Diego Montano, Mexico",2019-02-24 01:00:00,Estadio Azteca,2018,Clausura,8,Club America,Lobos Buap,3,0,home
120240,"Jorge Isaac Rojas Castillo, Mexico",2019-02-24 03:00:00,Estadio Victoria,2018,Clausura,8,Necaxa,Club Tijuana,1,2,away
120241,"Fernando Hernandez, Mexico",2019-02-24 03:00:00,Estadio Miguel Hidalgo,2018,Clausura,8,Pachuca,Guadalajara Chivas,3,1,home
120242,"Francisco Chacon Gutierrez, Mexico",2019-02-24 18:00:00,Estadio Olimpico Universitario,2018,Clausura,8,U.N.A.M. - Pumas,Leon,1,3,away
120243,"Luis Santander, Mexico",2019-02-25 00:06:00,Estadio TSM Corona,2018,Clausura,8,Santos Laguna,Toluca,4,0,home
120245,"Jorge Antonio Perez Duran, Mexico",2019-03-02 03:00:00,Estadio Caliente,2018,Clausura,9,Club Tijuana,Atlas,3,1,home
120244,"Fernando Hernandez, Mexico",2019-03-02 03:00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,9,Monarcas,Club America,2,2,draw
120246,"Diego Montano, Mexico",2019-03-02 23:00:00,Estadio Azteca,2018,Clausura,9,Cruz Azul,Necaxa,2,1,home
120248,"Marco Antonio Ortiz Nava, Mexico",2019-03-03 01:00:00,Estadio Universitario (UANL),2018,Clausura,9,Tigres UANL,Pachuca,3,0,home
120247,"Cesar Arturo Ramos Palazuelos, Mexico",2019-03-03 01:00:00,Estadio Leon,2018,Clausura,9,Leon,Santos Laguna,3,0,home
120249,"Adonai Escobedo Gonzalez, Mexico",2019-03-03 03:00:00,Estadio Akron,2018,Clausura,9,Guadalajara Chivas,Monterrey,0,2,away
120250,"Fernando Guerrero Ramirez, Mexico",2019-03-03 18:00:00,Estadio Nemesio Diez,2018,Clausura,9,Toluca,Veracruz,3,1,home
120251,"Jorge Isaac Rojas Castillo, Mexico",2019-03-03 22:00:00,Estadio Universitario BUAP,2018,Clausura,9,Lobos Buap,U.N.A.M. - Pumas,2,1,home
120252,"Eduardo Galvan Basulto, Mexico",2019-03-05 02:00:00,Estadio Cuauhtemoc,2018,Clausura,9,Puebla,Club Queretaro,1,0,home
120180,"Marco Antonio Ortiz Nava, Mexico",2019-03-06 02:50:00,Estadio Azteca,2018,Clausura,1,Club America,Necaxa,1,3,away
120253,"Jorge Isaac Rojas Castillo, Mexico",2019-03-09 01:00:00,Estadio Luis Pirata Fuente,2018,Clausura,10,Veracruz,Santos Laguna,2,2,draw
120254,"Luis Santander, Mexico",2019-03-09 03:00:00,Estadio Jalisco,2018,Clausura,10,Atlas,Cruz Azul,0,2,away
120255,"Fernando Guerrero Ramirez, Mexico",2019-03-09 23:00:00,Estadio Miguel Hidalgo,2018,Clausura,10,Pachuca,Club Tijuana,4,0,home
120257,"Cesar Arturo Ramos Palazuelos, Mexico",2019-03-10 01:00:00,Estadio BBVA Bancomer,2018,Clausura,10,Monterrey,Tigres UANL,1,1,draw
120256,"Adonai Escobedo Gonzalez, Mexico",2019-03-10 01:00:00,Estadio Azteca,2018,Clausura,10,Club America,Puebla,1,0,home
120258,"Eduardo Galvan Basulto, Mexico",2019-03-10 03:00:00,Estadio Victoria,2018,Clausura,10,Necaxa,Toluca,1,1,draw
120259,"Diego Montano, Mexico",2019-03-10 03:00:00,Estadio La Corregidora,2018,Clausura,10,Club Queretaro,Guadalajara Chivas,0,0,draw
120260,"Jorge Antonio Perez Duran, Mexico",2019-03-10 18:00:00,Estadio Olimpico Universitario,2018,Clausura,10,U.N.A.M. - Pumas,Monarcas,2,2,draw
120261,"Marco Antonio Ortiz Nava, Mexico",2019-03-10 22:00:00,Estadio Universitario BUAP,2018,Clausura,10,Lobos Buap,Leon,0,1,away
120262,"Roberto Rios Jacome, Mexico",2019-03-16 01:00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,11,Monarcas,Lobos Buap,1,1,draw
120263,"Marco Antonio Ortiz Nava, Mexico",2019-03-16 03:00:00,Estadio Cuauhtemoc,2018,Clausura,11,Puebla,U.N.A.M. - Pumas,1,0,home
120264,"Adonai Escobedo Gonzalez, Mexico",2019-03-16 23:00:00,Estadio Azteca,2018,Clausura,11,Cruz Azul,Pachuca,4,1,home
120265,"Jorge Isaac Rojas Castillo, Mexico",2019-03-17 01:00:00,Estadio Akron,2018,Clausura,11,Guadalajara Chivas,Club America,0,2,away
120266,"Fernando Hernandez, Mexico",2019-03-17 03:00:00,Estadio Universitario (UANL),2018,Clausura,11,Tigres UANL,Club Queretaro,4,1,home
120267,"Diego Montano, Mexico",2019-03-17 03:06:00,Estadio Caliente,2018,Clausura,11,Club Tijuana,Monterrey,1,0,home
120268,"Cesar Arturo Ramos Palazuelos, Mexico",2019-03-17 18:00:00,Estadio Nemesio Diez,2018,Clausura,11,Toluca,Atlas,2,0,home
120269,"Fernando Guerrero Ramirez, Mexico",2019-03-18 00:06:00,Estadio TSM Corona,2018,Clausura,11,Santos Laguna,Necaxa,1,2,away
120270,"Eduardo Galvan Basulto, Mexico",2019-03-18 02:00:00,Estadio Leon,2018,Clausura,11,Leon,Veracruz,2,0,home
120271,"Oscar Macias, Mexico",2019-03-30 01:00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,12,Monarcas,Leon,2,3,away
120272,"Fernando Hernandez, Mexico",2019-03-30 03:00:00,Estadio Jalisco,2018,Clausura,12,Atlas,Santos Laguna,1,0,home
120273,"Marco Antonio Ortiz Nava, Mexico",2019-03-30 22:00:00,Estadio La Corregidora,2018,Clausura,12,Club Queretaro,Club Tijuana,1,0,home
120275,"Jorge Antonio Perez Duran, Mexico",2019-03-31 01:00:00,Estadio Azteca,2018,Clausura,12,Club America,Tigres UANL,3,0,home
120274,"Jorge Isaac Rojas Castillo, Mexico",2019-03-31 01:00:00,Estadio Miguel Hidalgo,2018,Clausura,12,Pachuca,Toluca,3,2,home
120276,"Eduardo Galvan Basulto, Mexico",2019-03-31 03:00:00,Estadio BBVA Bancomer,2018,Clausura,12,Monterrey,Cruz Azul,2,2,draw
120277,"Luis Santander, Mexico",2019-03-31 03:00:00,Estadio Victoria,2018,Clausura,12,Necaxa,Veracruz,2,0,home
120278,"Fernando Guerrero Ramirez, Mexico",2019-03-31 18:00:00,Estadio Olimpico Universitario,2018,Clausura,12,U.N.A.M. - Pumas,Guadalajara Chivas,2,1,home
120279,"Cesar Arturo Ramos Palazuelos, Mexico",2019-03-31 22:00:00,Estadio Universitario BUAP,2018,Clausura,12,Lobos Buap,Puebla,0,4,away
120280,"Adonai Escobedo Gonzalez, Mexico",2019-04-06 01:00:00,Estadio Luis Pirata Fuente,2018,Clausura,13,Veracruz,Atlas,0,1,away
120281,"Fernando Guerrero Ramirez, Mexico",2019-04-06 03:00:00,Estadio Cuauhtemoc,2018,Clausura,13,Puebla,Monarcas,1,1,draw
120282,"Alejandro Funk Villafane, Mexico",2019-04-06 23:06:00,Estadio Azteca,2018,Clausura,13,Cruz Azul,Club Queretaro,3,0,home
120283,"Cesar Arturo Ramos Palazuelos, Mexico",2019-04-07 01:00:00,Estadio Universitario (UANL),2018,Clausura,13,Tigres UANL,U.N.A.M. - Pumas,2,0,home
120284,"Jorge Antonio Perez Duran, Mexico",2019-04-07 01:00:00,Estadio Leon,2018,Clausura,13,Leon,Necaxa,2,1,home
120285,"Oscar Macias, Mexico",2019-04-07 03:00:00,Estadio Akron,2018,Clausura,13,Guadalajara Chivas,Lobos Buap,0,1,away
120286,"Fernando Hernandez, Mexico",2019-04-07 03:06:00,Estadio Caliente,2018,Clausura,13,Club Tijuana,Club America,3,2,home
120287,"Marco Antonio Ortiz Nava, Mexico",2019-04-07 17:00:00,Estadio Nemesio Diez,2018,Clausura,13,Toluca,Monterrey,5,1,home
120288,"Oscar Mejia Garcia, Mexico",2019-04-07 23:06:00,Estadio TSM Corona,2018,Clausura,13,Santos Laguna,Pachuca,0,0,draw
120290,"Oscar Mejia Garcia, Mexico",2019-04-13 02:00:00,Estadio Jalisco,2018,Clausura,14,Atlas,Necaxa,1,2,away
120289,"Diego Montano, Mexico",2019-04-13 02:00:00,Estadio Cuauhtemoc,2018,Clausura,14,Puebla,Leon,0,3,away
120291,"Fernando Guerrero Ramirez, Mexico",2019-04-13 22:00:00,Estadio La Corregidora,2018,Clausura,14,Club Queretaro,Toluca,0,0,draw
120292,"Francisco Chacon Gutierrez, Mexico",2019-04-14 00:00:00,Estadio Miguel Hidalgo,2018,Clausura,14,Pachuca,Veracruz,9,2,home
120293,"Cesar Arturo Ramos Palazuelos, Mexico",2019-04-14 02:00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,14,Monarcas,Guadalajara Chivas,1,0,home
120294,"Jorge Isaac Rojas Castillo, Mexico",2019-04-14 17:00:00,Estadio Olimpico Universitario,2018,Clausura,14,U.N.A.M. - Pumas,Club Tijuana,1,0,home
120295,"Adonai Escobedo Gonzalez, Mexico",2019-04-14 21:00:00,Estadio Universitario BUAP,2018,Clausura,14,Lobos Buap,Tigres UANL,0,3,away
120296,"Marco Antonio Ortiz Nava, Mexico",2019-04-14 23:00:00,Estadio Azteca,2018,Clausura,14,Club America,Cruz Azul,0,0,draw
120297,"Luis Santander, Mexico",2019-04-15 01:30:00,Estadio BBVA Bancomer,2018,Clausura,14,Monterrey,Santos Laguna,4,0,home
120298,"Jorge Isaac Rojas Castillo, Mexico",2019-04-20 01:00:00,Estadio Luis Pirata Fuente,2018,Clausura,15,Veracruz,Monterrey,0,1,away
120299,"Eduardo Galvan Basulto, Mexico",2019-04-20 02:06:00,Estadio Caliente,2018,Clausura,15,Club Tijuana,Lobos Buap,1,2,away
120300,"Marco Antonio Ortiz Nava, Mexico",2019-04-20 22:00:00,Estadio Victoria,2018,Clausura,15,Necaxa,Pachuca,2,2,draw
120301,"Fernando Guerrero Ramirez, Mexico",2019-04-20 22:06:00,Estadio Leon,2018,Clausura,15,Leon,Atlas,5,2,home
120303,"Oscar Mejia Garcia, Mexico",2019-04-21 00:00:00,Estadio Universitario (UANL),2018,Clausura,15,Tigres UANL,Monarcas,3,3,draw
120302,"Jorge Antonio Perez Duran, Mexico",2019-04-21 00:00:00,Estadio Azteca,2018,Clausura,15,Cruz Azul,U.N.A.M. - Pumas,2,1,home
120304,"Adonai Escobedo Gonzalez, Mexico",2019-04-21 02:00:00,Estadio Akron,2018,Clausura,15,Guadalajara Chivas,Puebla,1,3,away
120305,"Luis Santander, Mexico",2019-04-21 17:00:00,Estadio Nemesio Diez,2018,Clausura,15,Toluca,Club America,3,2,home
120306,"Francisco Chacon Gutierrez, Mexico",2019-04-21 23:06:00,Estadio TSM Corona,2018,Clausura,15,Santos Laguna,Club Queretaro,2,1,home
120307,"Francisco Chacon Gutierrez, Mexico",2019-04-27 00:00:00,Estadio Cuauhtemoc,2018,Clausura,16,Puebla,Tigres UANL,1,1,draw
120308,"Oscar Macias, Mexico",2019-04-27 02:00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,16,Monarcas,Club Tijuana,1,4,away
120309,"Roberto Rios Jacome, Mexico",2019-04-27 22:00:00,Estadio Miguel Hidalgo,2018,Clausura,16,Pachuca,Atlas,1,0,home
120311,"Jonathan Hernandez Juarez, Mexico",2019-04-28 00:00:00,Estadio BBVA Bancomer,2018,Clausura,16,Monterrey,Necaxa,2,2,draw
120310,"Jorge Isaac Rojas Castillo, Mexico",2019-04-28 00:00:00,Estadio Azteca,2018,Clausura,16,Club America,Santos Laguna,1,0,home
120312,"Alejandro Funk Villafane, Mexico",2019-04-28 02:00:00,Estadio Akron,2018,Clausura,16,Guadalajara Chivas,Leon,2,1,home
120313,"Oscar Mejia Garcia, Mexico",2019-04-28 17:00:00,Estadio Olimpico Universitario,2018,Clausura,16,U.N.A.M. - Pumas,Toluca,2,2,draw
120314,"Fernando Hernandez, Mexico",2019-04-28 21:00:00,Estadio Universitario BUAP,2018,Clausura,16,Lobos Buap,Cruz Azul,1,4,away
120315,"Jose Penaloza, Mexico",2019-04-28 23:00:00,Estadio La Corregidora,2018,Clausura,16,Club Queretaro,Veracruz,2,1,home
120316,"Eduardo Galvan Basulto, Mexico",2019-05-04 02:00:00,Estadio Luis Pirata Fuente,2018,Clausura,17,Veracruz,Club America,0,2,away
120317,"Roberto Garcia Orozco, Mexico",2019-05-04 22:00:00,Estadio Azteca,2018,Clausura,17,Cruz Azul,Monarcas,1,1,draw
120319,"Jorge Antonio Perez Duran, Mexico",2019-05-05 00:00:00,Estadio Universitario (UANL),2018,Clausura,17,Tigres UANL,Guadalajara Chivas,2,1,home
120318,"Cesar Arturo Ramos Palazuelos, Mexico",2019-05-05 00:00:00,Estadio Leon,2018,Clausura,17,Leon,Pachuca,2,1,home
120320,"Luis Santander, Mexico",2019-05-05 02:00:00,Estadio Victoria,2018,Clausura,17,Necaxa,Club Queretaro,1,0,home
120321,"Jorge Isaac Rojas Castillo, Mexico",2019-05-05 02:06:00,Estadio Caliente,2018,Clausura,17,Club Tijuana,Puebla,4,0,home
120322,"Oscar Macias, Mexico",2019-05-05 17:00:00,Estadio Nemesio Diez,2018,Clausura,17,Toluca,Lobos Buap,4,0,home
120323,"Francisco Chacon Gutierrez, Mexico",2019-05-05 21:00:00,Estadio Jalisco,2018,Clausura,17,Atlas,Monterrey,2,0,home
120324,"Jose Penaloza, Mexico",2019-05-05 23:06:00,Estadio TSM Corona,2018,Clausura,17,Santos Laguna,U.N.A.M. - Pumas,5,2,home
125283,"Eduardo Galvan Basulto, Mexico",2019-05-09 00:00:00,Estadio Miguel Hidalgo,2018,Clausura,Quarter-finals,Pachuca,Tigres UANL,1,1,draw
125285,"Luis Santander, Mexico",2019-05-09 02:06:00,Estadio Caliente,2018,Clausura,Quarter-finals,Club Tijuana,Leon,1,3,away
125287,"Diego Montano, Mexico",2019-05-10 00:00:00,Estadio Victoria,2018,Clausura,Quarter-finals,Necaxa,Monterrey,1,0,home
125289,"Jorge Isaac Rojas Castillo, Mexico",2019-05-10 02:05:00,Estadio Azteca,2018,Clausura,Quarter-finals,Club America,Cruz Azul,3,1,home
125284,"Jorge Antonio Perez Duran, Mexico",2019-05-12 00:00:00,Estadio Universitario (UANL),2018,Clausura,Quarter-finals,Tigres UANL,Pachuca,1,1,draw
125286,"Francisco Chacon Gutierrez, Mexico",2019-05-12 02:06:00,Estadio Leon,2018,Clausura,Quarter-finals,Leon,Club Tijuana,2,1,home
125290,"Fernando Guerrero Ramirez, Mexico",2019-05-12 23:10:00,Estadio Azteca,2018,Clausura,Quarter-finals,Cruz Azul,Club America,1,0,home
125288,"Cesar Arturo Ramos Palazuelos, Mexico",2019-05-13 01:00:00,Estadio BBVA Bancomer,2018,Clausura,Quarter-finals,Monterrey,Necaxa,1,0,home
127808,"Jorge Isaac Rojas Castillo, Mexico",2019-05-16 02:06:00,Estadio BBVA Bancomer,2018,Clausura,Semi-finals,Monterrey,Tigres UANL,1,0,home
127805,"Jorge Antonio Perez Duran, Mexico",2019-05-17 01:30:00,Estadio La Corregidora,2018,Clausura,Semi-finals,Club America,Leon,0,1,away
127807,"Marco Antonio Ortiz Nava, Mexico",2019-05-19 00:00:00,Estadio Universitario (UANL),2018,Clausura,Semi-finals,Tigres UANL,Monterrey,1,0,home
127806,"Cesar Arturo Ramos Palazuelos, Mexico",2019-05-20 01:06:00,Estadio Leon,2018,Clausura,Semi-finals,Leon,Club America,0,1,away
143243,"Marco Antonio Ortiz Nava, Mexico",2019-05-24 01:45:00,Estadio Universitario (UANL),2018,Clausura,Finals,Tigres UANL,Leon,1,0,home
143244,"Cesar Arturo Ramos Palazuelos, Mexico",2019-05-27 01:06:00,Estadio Leon,2018,Clausura,Finals,Leon,Tigres UANL,0,0,draw
143760,,2016-07-16 02:00:00,Estadio Caliente,2016,Apertura,1,Club Tijuana,Monarcas,2,0,home
143761,,2016-07-16 22:00:00,Estadio La Corregidora,2016,Apertura,1,Club Queretaro,Veracruz,2,0,home
143762,,2016-07-17 00:00:00,Estadio BBVA Bancomer,2016,Apertura,1,Monterrey,Puebla,1,1,draw
143763,,2016-07-17 00:00:00,Estadio Jalisco,2016,Apertura,1,Atlas,Toluca,1,1,draw
143764,,2016-07-17 00:06:00,Estadio Miguel Hidalgo,2016,Apertura,1,Pachuca,Leon,5,1,home
143766,,2016-07-17 02:00:00,Estadio Azteca,2016,Apertura,1,Club America,Jaguares de Chiapas,2,0,home
143765,,2016-07-17 02:00:00,Estadio Victoria,2016,Apertura,1,Necaxa,Cruz Azul,0,0,draw
143767,,2016-07-17 17:00:00,Estadio Olimpico Universitario,2016,Apertura,1,U.N.A.M. - Pumas,Guadalajara Chivas,1,0,home
143768,,2016-07-17 23:00:00,Estadio TSM Corona,2016,Apertura,1,Santos Laguna,Tigres UANL,0,0,draw
143769,"Cesar Arturo Ramos Palazuelos, Mexico",2016-07-23 02:00:00,Estadio Luis Pirata Fuente,2016,Apertura,2,Veracruz,Santos Laguna,2,0,home
143770,,2016-07-23 22:00:00,Estadio Victor Manuel Reyna,2016,Apertura,2,Jaguares de Chiapas,Pachuca,0,2,away
143771,,2016-07-23 22:00:00,Estadio Azul,2016,Apertura,2,Cruz Azul,U.N.A.M. - Pumas,0,0,draw
143772,"Luis Santander, Mexico",2016-07-24 00:00:00,Estadio Universitario (UANL),2016,Apertura,2,Tigres UANL,Atlas,0,0,draw
