id,date,stadium,season,tournament,round,home_team,away_team,home_goals,away_goals
143468,2017-08-20 00:06:00+00:00,Estadio Leon,2017,Apertura,5,Leon,Monterrey,1,2
143469,2017-08-20 02:06:00+00:00,Estadio Akron,2017,Apertura,5,Guadalajara Chivas,Puebla,0,1
143470,2017-08-20 17:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,5,Toluca,Necaxa,0,0
143471,2017-08-23 00:06:00+00:00,Estadio Miguel Hidalgo,2017,Apertura,6,Pachuca,Veracruz,4,1
143472,2017-08-23 01:30:00+00:00,Estadio Jalisco,2017,Apertura,6,Atlas,Lobos Buap,1,1
143473,2017-08-23 02:00:00+00:00,Estadio Olimpico Universitario,2017,Apertura,6,U.N.A.M. - Pumas,Monarcas,1,2
143474,2017-08-23 02:00:00+00:00,Estadio La Corregidora,2017,Apertura,6,Club Queretaro,Club Tijuana,1,3
143475,2017-08-24 00:00:00+00:00,Estadio Azteca,2017,Apertura,6,Club America,Tigres UANL,2,2
143476,2017-08-24 01:00:00+00:00,Estadio Cuauhtemoc,2017,Apertura,6,Puebla,Leon,0,1
143477,2017-08-24 01:30:00+00:00,Estadio TSM Corona,2017,Apertura,6,Santos Laguna,Guadalajara Chivas,1,1
143478,2017-08-24 02:00:00+00:00,Estadio BBVA Bancomer,2017,Apertura,6,Monterrey,Toluca,4,1
143479,2017-08-24 02:00:00+00:00,Estadio Victoria,2017,Apertura,6,Necaxa,Cruz Azul,1,1
143480,2017-08-26 02:00:00+00:00,Estadio Caliente,2017,Apertura,7,Club Tijuana,Pachuca,2,1
143481,2017-08-26 22:00:00+00:00,Estadio Azul,2017,Apertura,7,Cruz Azul,Monterrey,1,1
143482,2017-08-27 00:00:00+00:00,Estadio Universitario (UANL),2017,Apertura,7,Tigres UANL,Lobos Buap,3,2
143483,2017-08-27 00:06:00+00:00,Estadio Leon,2017,Apertura,7,Leon,Santos Laguna,1,2
143484,2017-08-27 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2017,Apertura,7,Monarcas,Club America,2,0
143485,2017-08-27 02:00:00+00:00,Estadio Victoria,2017,Apertura,7,Necaxa,Atlas,2,1
143486,2017-08-27 02:06:00+00:00,Estadio Akron,2017,Apertura,7,Guadalajara Chivas,Club Queretaro,0,0
143487,2017-08-27 17:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,7,Toluca,Puebla,2,1
143488,2017-08-27 23:05:00+00:00,Estadio Luis Pirata Fuente,2017,Apertura,7,Veracruz,U.N.A.M. - Pumas,1,0
143489,2017-09-09 00:00:00+00:00,Estadio Cuauhtemoc,2017,Apertura,8,Puebla,Cruz Azul,0,0
143491,2017-09-09 22:00:00+00:00,Estadio La Corregidora,2017,Apertura,8,Club Queretaro,Leon,1,2
143490,2017-09-09 22:00:00+00:00,Estadio Universitario BUAP,2017,Apertura,8,Lobos Buap,Monarcas,1,3
143492,2017-09-10 00:00:00+00:00,Estadio BBVA Bancomer,2017,Apertura,8,Monterrey,Necaxa,1,0
143493,2017-09-10 00:06:00+00:00,Estadio Miguel Hidalgo,2017,Apertura,8,Pachuca,Guadalajara Chivas,1,3
143494,2017-09-10 02:00:00+00:00,Estadio Azteca,2017,Apertura,8,Club America,Veracruz,2,0
143495,2017-09-10 17:00:00+00:00,Estadio Olimpico Universitario,2017,Apertura,8,U.N.A.M. - Pumas,Club Tijuana,0,2
143496,2017-09-10 23:30:00+00:00,Estadio TSM Corona,2017,Apertura,8,Santos Laguna,Toluca,0,0
143498,2017-09-16 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2017,Apertura,9,Monarcas,Tigres UANL,3,3
143499,2017-09-16 02:00:00+00:00,Estadio Caliente,2017,Apertura,9,Club Tijuana,Club America,1,1
143500,2017-09-16 22:00:00+00:00,Estadio Azul,2017,Apertura,9,Cruz Azul,Santos Laguna,2,1
143501,2017-09-17 00:00:00+00:00,Estadio BBVA Bancomer,2017,Apertura,9,Monterrey,Atlas,2,1
143502,2017-09-17 00:06:00+00:00,Estadio Leon,2017,Apertura,9,Leon,Pachuca,3,1
143503,2017-09-17 02:00:00+00:00,Estadio Victoria,2017,Apertura,9,Necaxa,Puebla,1,1
143504,2017-09-17 02:06:00+00:00,Estadio Akron,2017,Apertura,9,Guadalajara Chivas,U.N.A.M. - Pumas,1,1
143505,2017-09-17 17:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,9,Toluca,Club Queretaro,3,2
143506,2017-09-17 23:30:00+00:00,Estadio Luis Pirata Fuente,2017,Apertura,9,Veracruz,Lobos Buap,0,1
143516,2017-09-27 00:06:00+00:00,Estadio Akron,2017,Apertura,11,Guadalajara Chivas,Lobos Buap,1,2
143517,2017-09-27 01:00:00+00:00,Estadio Cuauhtemoc,2017,Apertura,11,Puebla,Atlas,1,2
143518,2017-09-27 02:30:00+00:00,Estadio Luis Pirata Fuente,2017,Apertura,11,Veracruz,Monarcas,2,1
143519,2017-09-27 04:15:00+00:00,Estadio Caliente,2017,Apertura,11,Club Tijuana,Tigres UANL,0,1
143520,2017-09-28 00:06:00+00:00,Estadio Leon,2017,Apertura,11,Leon,Club America,2,1
143521,2017-09-28 02:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,11,Toluca,U.N.A.M. - Pumas,2,1
143522,2017-09-28 02:00:00+00:00,Estadio Victoria,2017,Apertura,11,Necaxa,Club Queretaro,1,0
143523,2017-09-28 02:06:00+00:00,Estadio Miguel Hidalgo,2017,Apertura,11,Pachuca,Cruz Azul,4,0
143525,2017-09-30 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2017,Apertura,12,Monarcas,Club Tijuana,3,0
143526,2017-09-30 02:00:00+00:00,Estadio Jalisco,2017,Apertura,12,Atlas,Veracruz,2,0
143528,2017-09-30 22:00:00+00:00,Estadio La Corregidora,2017,Apertura,12,Club Queretaro,Monterrey,2,2
143527,2017-09-30 22:00:00+00:00,Estadio Universitario BUAP,2017,Apertura,12,Lobos Buap,Leon,0,3
143529,2017-10-01 00:00:00+00:00,Estadio Universitario (UANL),2017,Apertura,12,Tigres UANL,Guadalajara Chivas,1,0
143530,2017-10-01 00:06:00+00:00,Estadio Miguel Hidalgo,2017,Apertura,12,Pachuca,Necaxa,0,0
143531,2017-10-01 02:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,12,Toluca,Club America,1,2
143532,2017-10-01 21:05:00+00:00,Estadio La Corregidora,2017,Apertura,12,U.N.A.M. - Pumas,Cruz Azul,1,4
143533,2017-10-01 23:30:00+00:00,Estadio TSM Corona,2017,Apertura,12,Santos Laguna,Puebla,0,0
143534,2017-10-12 02:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,13,Toluca,Lobos Buap,3,1
143535,2017-10-14 00:00:00+00:00,Estadio Cuauhtemoc,2017,Apertura,13,Puebla,Club Queretaro,2,2
143536,2017-10-14 02:00:00+00:00,Estadio Caliente,2017,Apertura,13,Club Tijuana,Veracruz,0,0
143537,2017-10-14 22:00:00+00:00,Estadio Azul,2017,Apertura,13,Cruz Azul,Club America,1,3
143538,2017-10-15 00:00:00+00:00,Estadio BBVA Bancomer,2017,Apertura,13,Monterrey,Pachuca,2,0
143539,2017-10-15 00:06:00+00:00,Estadio Leon,2017,Apertura,13,Leon,Tigres UANL,1,0
143540,2017-10-15 02:00:00+00:00,Estadio Victoria,2017,Apertura,13,Necaxa,U.N.A.M. - Pumas,0,0
143541,2017-10-15 02:06:00+00:00,Estadio Akron,2017,Apertura,13,Guadalajara Chivas,Monarcas,1,2
143542,2017-10-15 23:30:00+00:00,Estadio TSM Corona,2017,Apertura,13,Santos Laguna,Atlas,0,1
143507,2017-10-18 00:00:00+00:00,Estadio Universitario BUAP,2017,Apertura,10,Lobos Buap,Club Tijuana,1,2
143508,2017-10-18 01:00:00+00:00,Estadio La Corregidora,2017,Apertura,10,Club Queretaro,Cruz Azul,1,2
143509,2017-10-18 01:45:00+00:00,Estadio Universitario (UANL),2017,Apertura,10,Tigres UANL,Veracruz,1,0
143510,2017-10-18 02:00:00+00:00,Estadio Olimpico Universitario,2017,Apertura,10,U.N.A.M. - Pumas,Leon,2,0
143511,2017-10-18 02:30:00+00:00,Estadio Jalisco,2017,Apertura,10,Atlas,Monarcas,0,1
143512,2017-10-19 00:00:00+00:00,Estadio TSM Corona,2017,Apertura,10,Santos Laguna,Necaxa,3,2
143513,2017-10-19 00:06:00+00:00,Estadio Miguel Hidalgo,2017,Apertura,10,Pachuca,Toluca,2,2
143515,2017-10-19 02:00:00+00:00,Estadio Azteca,2017,Apertura,10,Club America,Guadalajara Chivas,2,1
143514,2017-10-19 02:00:00+00:00,Estadio Cuauhtemoc,2017,Apertura,10,Puebla,Monterrey,2,0
143543,2017-10-21 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2017,Apertura,14,Monarcas,Leon,0,0
143544,2017-10-21 02:00:00+00:00,Estadio Jalisco,2017,Apertura,14,Atlas,Club Tijuana,1,0
143546,2017-10-21 22:00:00+00:00,Estadio La Corregidora,2017,Apertura,14,Club Queretaro,Santos Laguna,1,2
143545,2017-10-21 22:00:00+00:00,Estadio Universitario BUAP,2017,Apertura,14,Lobos Buap,Cruz Azul,3,0
143547,2017-10-22 00:00:00+00:00,Estadio Universitario (UANL),2017,Apertura,14,Tigres UANL,Toluca,3,0
143548,2017-10-22 00:06:00+00:00,Estadio Miguel Hidalgo,2017,Apertura,14,Pachuca,Puebla,1,0
143549,2017-10-22 02:00:00+00:00,Estadio Azteca,2017,Apertura,14,Club America,Necaxa,0,1
143550,2017-10-22 17:00:00+00:00,Estadio Olimpico Universitario,2017,Apertura,14,U.N.A.M. - Pumas,Monterrey,0,1
143551,2017-10-23 00:15:00+00:00,Estadio Luis Pirata Fuente,2017,Apertura,14,Veracruz,Guadalajara Chivas,2,3
143552,2017-10-28 00:00:00+00:00,Estadio Cuauhtemoc,2017,Apertura,15,Puebla,U.N.A.M. - Pumas,3,0
143554,2017-10-28 23:00:00+00:00,Estadio La Corregidora,2017,Apertura,15,Club Queretaro,Atlas,2,2
143553,2017-10-28 23:00:00+00:00,Estadio Azul,2017,Apertura,15,Cruz Azul,Tigres UANL,1,2
143555,2017-10-29 01:00:00+00:00,Estadio BBVA Bancomer,2017,Apertura,15,Monterrey,Club America,2,0
143556,2017-10-29 01:06:00+00:00,Estadio Leon,2017,Apertura,15,Leon,Veracruz,6,2
143557,2017-10-29 02:00:00+00:00,Estadio Victoria,2017,Apertura,15,Necaxa,Lobos Buap,5,0
143558,2017-10-29 02:06:00+00:00,Estadio Akron,2017,Apertura,15,Guadalajara Chivas,Club Tijuana,3,1
143559,2017-10-29 18:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,15,Toluca,Monarcas,0,1
143560,2017-10-30 01:15:00+00:00,Estadio TSM Corona,2017,Apertura,15,Santos Laguna,Pachuca,2,2
143497,2017-11-02 03:00:00+00:00,Estadio Jalisco,2017,Apertura,8,Atlas,Tigres UANL,1,1
143561,2017-11-04 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2017,Apertura,16,Monarcas,Cruz Azul,1,2
143562,2017-11-04 03:00:00+00:00,Estadio Caliente,2017,Apertura,16,Club Tijuana,Leon,2,1
143563,2017-11-04 23:00:00+00:00,Estadio Universitario BUAP,2017,Apertura,16,Lobos Buap,Monterrey,2,1
143564,2017-11-05 01:06:00+00:00,Estadio Miguel Hidalgo,2017,Apertura,16,Pachuca,Club Queretaro,0,1
143565,2017-11-05 03:00:00+00:00,Estadio Azteca,2017,Apertura,16,Club America,Puebla,1,1
143566,2017-11-05 03:06:00+00:00,Estadio Akron,2017,Apertura,16,Guadalajara Chivas,Atlas,1,2
143567,2017-11-05 18:00:00+00:00,Estadio Olimpico Universitario,2017,Apertura,16,U.N.A.M. - Pumas,Santos Laguna,2,2
143568,2017-11-06 01:00:00+00:00,Estadio Universitario (UANL),2017,Apertura,16,Tigres UANL,Necaxa,1,0
143569,2017-11-06 01:15:00+00:00,Estadio Luis Pirata Fuente,2017,Apertura,16,Veracruz,Toluca,0,1
143524,2017-11-10 03:00:00+00:00,Estadio BBVA Bancomer,2017,Apertura,11,Monterrey,Santos Laguna,1,1
143570,2017-11-18 01:00:00+00:00,Estadio Cuauhtemoc,2017,Apertura,17,Puebla,Lobos Buap,0,1
143571,2017-11-18 03:00:00+00:00,Estadio Jalisco,2017,Apertura,17,Atlas,Pachuca,1,1
143573,2017-11-18 23:00:00+00:00,Estadio La Corregidora,2017,Apertura,17,Club Queretaro,U.N.A.M. - Pumas,1,1
143572,2017-11-18 23:00:00+00:00,Estadio Azul,2017,Apertura,17,Cruz Azul,Veracruz,1,0
143574,2017-11-19 01:00:00+00:00,Estadio BBVA Bancomer,2017,Apertura,17,Monterrey,Tigres UANL,2,0
143575,2017-11-19 01:06:00+00:00,Estadio Leon,2017,Apertura,17,Leon,Guadalajara Chivas,0,2
143576,2017-11-19 03:00:00+00:00,Estadio Victoria,2017,Apertura,17,Necaxa,Monarcas,1,2
143577,2017-11-19 18:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,17,Toluca,Club Tijuana,3,1
143578,2017-11-20 00:30:00+00:00,Estadio TSM Corona,2017,Apertura,17,Santos Laguna,Club America,0,1
143265,2017-11-23 01:30:00+00:00,Estadio Nemesio Diez (Toluca de Lerdo),2017,Apertura,Quarter-finals,Toluca,Monarcas,2,1
143267,2017-11-23 03:36:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Apertura,Quarter-finals,Leon,Tigres UANL,1,1
143269,2017-11-24 01:30:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Apertura,Quarter-finals,Cruz Azul,Club America,0,0
143271,2017-11-24 03:30:00+00:00,Estadio Jalisco (Guadalajara),2017,Apertura,Quarter-finals,Atlas,Monterrey,1,2
143268,2017-11-26 01:00:00+00:00,Estadio Universitario de Nuevo Leon (San Nicolas de los Garza),2017,Apertura,Quarter-finals,Tigres UANL,Leon,1,1
143266,2017-11-26 03:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon (Morelia),2017,Apertura,Quarter-finals,Monarcas,Toluca,2,1
143272,2017-11-27 00:00:00+00:00,Estadio BBVA Bancomer (Guadalupe),2017,Apertura,Quarter-finals,Monterrey,Atlas,4,1
143270,2017-11-27 02:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Apertura,Quarter-finals,Club America,Cruz Azul,0,0
143261,2017-11-30 03:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Apertura,Semi-finals,Club America,Tigres UANL,0,1
143263,2017-12-01 01:30:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon (Morelia),2017,Apertura,Semi-finals,Monarcas,Monterrey,0,1
143262,2017-12-03 01:00:00+00:00,Estadio Universitario de Nuevo Leon (San Nicolas de los Garza),2017,Apertura,Semi-finals,Tigres UANL,Club America,3,0
143264,2017-12-04 00:00:00+00:00,Estadio BBVA Bancomer (Guadalupe),2017,Apertura,Semi-finals,Monterrey,Monarcas,4,0
143259,2017-12-08 02:00:00+00:00,Estadio Universitario de Nuevo Leon (San Nicolas de los Garza),2017,Apertura,Finals,Tigres UANL,Monterrey,1,1
143260,2017-12-11 00:00:00+00:00,Estadio BBVA Bancomer (Guadalupe),2017,Apertura,Finals,Monterrey,Tigres UANL,1,2
143273,2018-01-06 01:00:00+00:00,Estadio Cuauhtemoc (Puebla),2017,Clausura,1,Puebla,Tigres UANL,2,1
143274,2018-01-06 03:00:00+00:00,Estadio Jalisco (Guadalajara),2017,Clausura,1,Atlas,Leon,1,2
143275,2018-01-06 23:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,1,Cruz Azul,Club Tijuana,0,0
143276,2018-01-07 01:00:00+00:00,Estadio BBVA Bancomer (Guadalupe),2017,Clausura,1,Monterrey,Monarcas,1,1
143277,2018-01-07 01:06:00+00:00,Estadio Hidalgo (Pachuca de Soto),2017,Clausura,1,Pachuca,U.N.A.M. - Pumas,2,3
143278,2018-01-07 03:00:00+00:00,Estadio Victoria de Aguascalientes (Aguascalientes),2017,Clausura,1,Necaxa,Veracruz,0,0
143279,2018-01-07 18:00:00+00:00,Estadio Nemesio Diez (Toluca de Lerdo),2017,Clausura,1,Toluca,Guadalajara Chivas,1,1
143281,2018-01-08 00:00:00+00:00,Estadio Nuevo Corona (Torreon),2017,Clausura,1,Santos Laguna,Lobos Buap,4,2
143280,2018-01-08 00:00:00+00:00,Estadio La Corregidora (Santiago de Queretaro),2017,Clausura,1,Club Queretaro,Club America,0,1
143283,2018-01-13 03:00:00+00:00,Estadio Caliente (Tijuana),2017,Clausura,2,Club Tijuana,Necaxa,1,0
143282,2018-01-13 03:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon (Morelia),2017,Clausura,2,Monarcas,Puebla,1,0
143285,2018-01-13 23:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Clausura,2,Club America,Pachuca,2,2
143284,2018-01-13 23:00:00+00:00,Estadio Universitario BUAP (Puebla),2017,Clausura,2,Lobos Buap,Club Queretaro,0,2
143286,2018-01-14 01:00:00+00:00,Estadio Universitario de Nuevo Leon (San Nicolas de los Garza),2017,Clausura,2,Tigres UANL,Santos Laguna,2,1
143287,2018-01-14 01:06:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Clausura,2,Leon,Toluca,3,1
143288,2018-01-14 03:06:00+00:00,Estadio AKRON (Zapopan),2017,Clausura,2,Guadalajara Chivas,Cruz Azul,1,3
143289,2018-01-14 18:00:00+00:00,Estadio Olimpico de Universitario (Ciudad de Mexico (D.F.)),2017,Clausura,2,U.N.A.M. - Pumas,Atlas,3,1
143290,2018-01-15 00:00:00+00:00,Estadio Luis de la Fuente (Veracruz),2017,Clausura,2,Veracruz,Monterrey,0,2
143291,2018-01-20 01:00:00+00:00,Estadio Cuauhtemoc (Puebla),2017,Clausura,3,Puebla,Veracruz,2,0
143292,2018-01-20 03:00:00+00:00,Estadio Jalisco (Guadalajara),2017,Clausura,3,Atlas,Toluca,1,3
143293,2018-01-20 23:00:00+00:00,Estadio La Corregidora (Santiago de Queretaro),2017,Clausura,3,Club Queretaro,Tigres UANL,0,0
143294,2018-01-20 23:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,3,Cruz Azul,Leon,0,0
143295,2018-01-21 01:00:00+00:00,Estadio BBVA Bancomer (Guadalupe),2017,Clausura,3,Monterrey,Club Tijuana,0,0
143296,2018-01-21 01:06:00+00:00,Estadio Hidalgo (Pachuca de Soto),2017,Clausura,3,Pachuca,Lobos Buap,3,1
143297,2018-01-21 03:00:00+00:00,Estadio Victoria de Aguascalientes (Aguascalientes),2017,Clausura,3,Necaxa,Guadalajara Chivas,1,3
143298,2018-01-21 18:00:00+00:00,Estadio Olimpico de Universitario (Ciudad de Mexico (D.F.)),2017,Clausura,3,U.N.A.M. - Pumas,Club America,0,0
143299,2018-01-22 00:00:00+00:00,Estadio Nuevo Corona (Torreon),2017,Clausura,3,Santos Laguna,Monarcas,1,0
143300,2018-01-27 01:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon (Morelia),2017,Clausura,4,Monarcas,Club Queretaro,1,0
143301,2018-01-27 03:00:00+00:00,Estadio Caliente (Tijuana),2017,Clausura,4,Club Tijuana,Puebla,2,0
143302,2018-01-27 23:00:00+00:00,Estadio Universitario BUAP (Puebla),2017,Clausura,4,Lobos Buap,U.N.A.M. - Pumas,1,1
143303,2018-01-28 01:00:00+00:00,Estadio Universitario de Nuevo Leon (San Nicolas de los Garza),2017,Clausura,4,Tigres UANL,Pachuca,3,2
143304,2018-01-28 01:06:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Clausura,4,Leon,Necaxa,0,4
143305,2018-01-28 03:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Clausura,4,Club America,Atlas,1,0
143306,2018-01-28 03:06:00+00:00,Estadio AKRON (Zapopan),2017,Clausura,4,Guadalajara Chivas,Monterrey,1,2
143307,2018-01-28 18:00:00+00:00,Estadio Nemesio Diez (Toluca de Lerdo),2017,Clausura,4,Toluca,Cruz Azul,1,1
143308,2018-01-29 00:00:00+00:00,Estadio Luis de la Fuente (Veracruz),2017,Clausura,4,Veracruz,Santos Laguna,1,1
143309,2018-02-03 01:00:00+00:00,Estadio Cuauhtemoc (Puebla),2017,Clausura,5,Puebla,Guadalajara Chivas,2,0
143310,2018-02-03 03:00:00+00:00,Estadio Jalisco (Guadalajara),2017,Clausura,5,Atlas,Cruz Azul,2,1
143311,2018-02-03 23:00:00+00:00,Estadio La Corregidora (Santiago de Queretaro),2017,Clausura,5,Club Queretaro,Veracruz,0,1
143312,2018-02-04 01:00:00+00:00,Estadio BBVA Bancomer (Guadalupe),2017,Clausura,5,Monterrey,Leon,5,1
143313,2018-02-04 01:00:00+00:00,Estadio Nuevo Corona (Torreon),2017,Clausura,5,Santos Laguna,Club Tijuana,0,0
143314,2018-02-04 01:06:00+00:00,Estadio Hidalgo (Pachuca de Soto),2017,Clausura,5,Pachuca,Monarcas,2,3
143315,2018-02-04 03:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Clausura,5,Club America,Lobos Buap,5,1
143316,2018-02-04 03:00:00+00:00,Estadio Victoria de Aguascalientes (Aguascalientes),2017,Clausura,5,Necaxa,Toluca,0,0
143317,2018-02-04 18:00:00+00:00,Estadio Olimpico de Universitario (Ciudad de Mexico (D.F.)),2017,Clausura,5,U.N.A.M. - Pumas,Tigres UANL,2,0
143318,2018-02-10 01:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon (Morelia),2017,Clausura,6,Monarcas,U.N.A.M. - Pumas,1,2
143319,2018-02-10 03:00:00+00:00,Estadio Caliente (Tijuana),2017,Clausura,6,Club Tijuana,Club Queretaro,0,2
143321,2018-02-10 23:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,6,Cruz Azul,Necaxa,0,2
143320,2018-02-10 23:00:00+00:00,Estadio Universitario BUAP (Puebla),2017,Clausura,6,Lobos Buap,Atlas,3,1
143322,2018-02-11 01:00:00+00:00,Estadio Universitario de Nuevo Leon (San Nicolas de los Garza),2017,Clausura,6,Tigres UANL,Club America,1,1
143323,2018-02-11 01:06:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Clausura,6,Leon,Puebla,2,1
143324,2018-02-11 03:06:00+00:00,Estadio AKRON (Zapopan),2017,Clausura,6,Guadalajara Chivas,Santos Laguna,0,2
143325,2018-02-11 18:00:00+00:00,Estadio Nemesio Diez (Toluca de Lerdo),2017,Clausura,6,Toluca,Monterrey,2,1
143326,2018-02-12 00:00:00+00:00,Estadio Luis de la Fuente (Veracruz),2017,Clausura,6,Veracruz,Pachuca,0,1
143327,2018-02-14 01:00:00+00:00,Estadio Jalisco (Guadalajara),2017,Clausura,7,Atlas,Necaxa,1,1
143328,2018-02-14 02:30:00+00:00,Estadio Universitario BUAP (Puebla),2017,Clausura,7,Lobos Buap,Tigres UANL,0,0
143329,2018-02-14 02:45:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Clausura,7,Club America,Monarcas,4,1
143330,2018-02-15 01:00:00+00:00,Estadio Nuevo Corona (Torreon),2017,Clausura,7,Santos Laguna,Leon,5,1
143331,2018-02-15 01:00:00+00:00,Estadio La Corregidora (Santiago de Queretaro),2017,Clausura,7,Club Queretaro,Guadalajara Chivas,2,2
143332,2018-02-15 02:45:00+00:00,Estadio BBVA Bancomer (Guadalupe),2017,Clausura,7,Monterrey,Cruz Azul,2,2
143333,2018-02-15 03:00:00+00:00,Estadio Olimpico de Universitario (Ciudad de Mexico (D.F.)),2017,Clausura,7,U.N.A.M. - Pumas,Veracruz,1,2
143334,2018-02-15 03:00:00+00:00,Estadio Cuauhtemoc (Puebla),2017,Clausura,7,Puebla,Toluca,2,0
143335,2018-02-15 03:06:00+00:00,Estadio Hidalgo (Pachuca de Soto),2017,Clausura,7,Pachuca,Club Tijuana,2,0
143336,2018-02-17 01:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon (Morelia),2017,Clausura,8,Monarcas,Lobos Buap,2,1
143337,2018-02-17 23:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,8,Cruz Azul,Puebla,1,1
143338,2018-02-18 01:00:00+00:00,Estadio Universitario de Nuevo Leon (San Nicolas de los Garza),2017,Clausura,8,Tigres UANL,Atlas,2,0
143339,2018-02-18 01:06:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Clausura,8,Leon,Club Queretaro,1,1
143340,2018-02-18 02:30:00+00:00,Estadio Caliente (Tijuana),2017,Clausura,8,Club Tijuana,U.N.A.M. - Pumas,4,1
143341,2018-02-18 03:00:00+00:00,Estadio Victoria de Aguascalientes (Aguascalientes),2017,Clausura,8,Necaxa,Monterrey,3,0
143342,2018-02-18 03:06:00+00:00,Estadio AKRON (Zapopan),2017,Clausura,8,Guadalajara Chivas,Pachuca,1,1
143343,2018-02-18 18:00:00+00:00,Estadio Nemesio Diez (Toluca de Lerdo),2017,Clausura,8,Toluca,Santos Laguna,2,0
143344,2018-02-19 00:00:00+00:00,Estadio Luis de la Fuente (Veracruz),2017,Clausura,8,Veracruz,Club America,1,1
143346,2018-02-24 03:00:00+00:00,Estadio Jalisco (Guadalajara),2017,Clausura,9,Atlas,Monterrey,0,1
143345,2018-02-24 03:00:00+00:00,Estadio Cuauhtemoc (Puebla),2017,Clausura,9,Puebla,Necaxa,1,1
143348,2018-02-24 23:00:00+00:00,Estadio La Corregidora (Santiago de Queretaro),2017,Clausura,9,Club Queretaro,Toluca,0,2
143347,2018-02-24 23:00:00+00:00,Estadio Universitario BUAP (Puebla),2017,Clausura,9,Lobos Buap,Veracruz,5,0
143349,2018-02-25 01:00:00+00:00,Estadio Universitario de Nuevo Leon (San Nicolas de los Garza),2017,Clausura,9,Tigres UANL,Monarcas,2,1
143350,2018-02-25 01:06:00+00:00,Estadio Hidalgo (Pachuca de Soto),2017,Clausura,9,Pachuca,Leon,2,1
143351,2018-02-25 03:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Clausura,9,Club America,Club Tijuana,0,0
143352,2018-02-25 18:00:00+00:00,Estadio Olimpico de Universitario (Ciudad de Mexico (D.F.)),2017,Clausura,9,U.N.A.M. - Pumas,Guadalajara Chivas,1,1
143353,2018-02-26 00:00:00+00:00,Estadio Nuevo Corona (Torreon),2017,Clausura,9,Santos Laguna,Cruz Azul,2,0
143355,2018-03-03 03:00:00+00:00,Estadio Caliente (Tijuana),2017,Clausura,10,Club Tijuana,Lobos Buap,3,1
143354,2018-03-03 03:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon (Morelia),2017,Clausura,10,Monarcas,Atlas,2,1
143356,2018-03-03 23:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,10,Cruz Azul,Club Queretaro,0,1
143357,2018-03-04 01:00:00+00:00,Estadio BBVA Bancomer (Guadalupe),2017,Clausura,10,Monterrey,Puebla,1,3
143358,2018-03-04 01:06:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Clausura,10,Leon,U.N.A.M. - Pumas,3,0
143359,2018-03-04 03:00:00+00:00,Estadio Victoria de Aguascalientes (Aguascalientes),2017,Clausura,10,Necaxa,Santos Laguna,1,2
143360,2018-03-04 03:06:00+00:00,Estadio AKRON (Zapopan),2017,Clausura,10,Guadalajara Chivas,Club America,1,1
